gradient_descent_sst best cost ci,gradient_descent_sst best cost max,gradient_descent_sst best cost mean,gradient_descent_sst best cost min,gradient_descent_sst best cost std,gradient_descent_sst success fraction,gradient_descent_sst success fraction ci,gradient_descent_sst time,policy_guided_gradient_descent_sst best cost ci,policy_guided_gradient_descent_sst best cost max,policy_guided_gradient_descent_sst best cost mean,policy_guided_gradient_descent_sst best cost min,policy_guided_gradient_descent_sst best cost std,policy_guided_gradient_descent_sst success fraction,policy_guided_gradient_descent_sst success fraction ci,policy_guided_gradient_descent_sst time,policy_guided_sst best cost ci,policy_guided_sst best cost max,policy_guided_sst best cost mean,policy_guided_sst best cost min,policy_guided_sst best cost std,policy_guided_sst success fraction,policy_guided_sst success fraction ci,policy_guided_sst time,rl best cost ci,rl best cost max,rl best cost mean,rl best cost min,rl best cost std,rl success fraction,rl success fraction ci,rl time,stable_sparse_rrt best cost ci,stable_sparse_rrt best cost max,stable_sparse_rrt best cost mean,stable_sparse_rrt best cost min,stable_sparse_rrt best cost std,stable_sparse_rrt success fraction,stable_sparse_rrt success fraction ci,stable_sparse_rrt time
"(20.656409093556178, 40.355806252377825, 30.506107672967)",inf,30.506107672967,7.0,17.06017837877854,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.1999999999924,"(20.907623114192916, 34.0723542953699, 27.489988704781407)",inf,27.489988704781407,3.0,16.123436997395448,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.1999999999924,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.1999999999924,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.1999999999924,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.1999999999924
"(20.656204170710517, 40.353582908448985, 30.50489353957975)",inf,30.50489353957975,7.0,17.05843037484497,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.2999999999924,"(20.907547303895026, 34.07214799234441, 27.489847648119717)",inf,27.489847648119717,3.0,16.123277177096565,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.2999999999924,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.2999999999924,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.2999999999924,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.2999999999924
"(20.655998802419823, 40.351360009965184, 30.503679406192504)",inf,30.503679406192504,7.0,17.056683142444836,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.3999999999924,"(20.907471482656366, 34.07194170025967, 27.48970659145802)",inf,27.48970659145802,3.0,16.123117383596966,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.3999999999924,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.3999999999924,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.3999999999924,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.3999999999924
"(20.65579298854719, 40.34913755706331, 30.50246527280525)",inf,30.50246527280525,7.0,17.054936681815253,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.49999999999238,"(20.907395650476623, 34.07173541911603, 27.489565534796327)",inf,27.489565534796327,3.0,16.12295761689745,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.49999999999238,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.49999999999238,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.49999999999238,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.49999999999238
"(20.655586728955726, 40.34691554988028, 30.501251139418002)",inf,30.501251139418002,7.0,17.053190993193336,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.59999999999238,"(20.907319807355467, 34.071529148913804, 27.489424478134637)",inf,27.489424478134637,3.0,16.12279787699882,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.59999999999238,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.59999999999238,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.59999999999238,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.59999999999238
"(20.655380023508528, 40.344693988552976, 30.50003700603075)",inf,30.50003700603075,7.0,17.051446076816205,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.69999999999237,"(20.90724395329258, 34.07132288965332, 27.489283421472948)",inf,27.489283421472948,3.0,16.12263816390186,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.69999999999237,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.69999999999237,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.69999999999237,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.69999999999237
"(20.655172872068704, 40.3424728732183, 30.4988228726435)",inf,30.4988228726435,7.0,17.049701932920954,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.79999999999237,"(20.907168088287616, 34.071116641334896, 27.489142364811254)",inf,27.489142364811254,3.0,16.12247847760738,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.79999999999237,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.79999999999237,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.79999999999237,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.79999999999237
"(20.654965274499375, 40.34025220401313, 30.497608739256254)",inf,30.497608739256254,7.0,17.047958561744682,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.89999999999236,"(20.907092212340263, 34.070910403958855, 27.489001308149557)",inf,27.489001308149557,3.0,16.12231881811617,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.89999999999236,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.89999999999236,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.89999999999236,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.89999999999236
"(20.65475723066365, 40.33803198107435, 30.496394605869)",inf,30.496394605869,7.0,17.046215963524467,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",209.99999999999235,"(20.9070163254502, 34.070704177525535, 27.488860251487868)",inf,27.488860251487868,3.0,16.122159185429027,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",209.99999999999235,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",209.99999999999235,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",209.99999999999235,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",209.99999999999235
"(20.654548740424666, 40.33581220453884, 30.495180472481753)",inf,30.495180472481753,7.0,17.044474138497392,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.09999999999235,"(20.906940427617098, 34.07049796203525, 27.488719194826174)",inf,27.488719194826174,3.0,16.121999579546742,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.09999999999235,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.09999999999235,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.09999999999235,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.09999999999235
"(20.65433980364554, 40.33359287454346, 30.493966339094502)",inf,30.493966339094502,7.0,17.042733086900522,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.19999999999234,"(20.906864518840635, 34.070291757488334, 27.488578138164485)",inf,27.488578138164485,3.0,16.12184000047012,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.19999999999234,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.19999999999234,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.19999999999234,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.19999999999234
"(20.65413042018941, 40.33137399122509, 30.49275220570725)",inf,30.49275220570725,7.0,17.040992808970923,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.29999999999234,"(20.906788599120475, 34.07008556388511, 27.48843708150279)",inf,27.48843708150279,3.0,16.12168044819995,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.29999999999234,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.29999999999234,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.29999999999234,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.29999999999234
"(20.653920589919423, 40.32915555472059, 30.491538072320008)",inf,30.491538072320008,7.0,17.03925330494564,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.39999999999233,"(20.9067126684563, 34.06987938122589, 27.488296024841095)",inf,27.488296024841095,3.0,16.121520922737034,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.39999999999233,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.39999999999233,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.39999999999233,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.39999999999233
"(20.653710312698692, 40.32693756516681, 30.49032393893275)",inf,30.49032393893275,7.0,17.03751457506172,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.49999999999233,"(20.906636726847793, 34.069673209511016, 27.488154968179405)",inf,27.488154968179405,3.0,16.121361424082163,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.49999999999233,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.49999999999233,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.49999999999233,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.49999999999233
"(20.653499588390403, 40.32472002270061, 30.489109805545507)",inf,30.489109805545507,7.0,17.035776619556195,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.59999999999232,"(20.906560774294622, 34.069467048740805, 27.488013911517715)",inf,27.488013911517715,3.0,16.121201952236135,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.59999999999232,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.59999999999232,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.59999999999232,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.59999999999232
"(20.653288416857684, 40.32250292745883, 30.487895672158256)",inf,30.487895672158256,7.0,17.0340394386661,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.69999999999231,"(20.906484810796456, 34.06926089891559, 27.487872854856022)",inf,27.487872854856022,3.0,16.121042507199746,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.69999999999231,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.69999999999231,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.69999999999231,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.69999999999231
"(20.6530767979637, 40.32028627957831, 30.486681538771006)",inf,30.486681538771006,7.0,17.032303032628437,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.7999999999923,"(20.90640883635298, 34.06905476003568, 27.48773179819433)",inf,27.48773179819433,3.0,16.120883088973788,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.7999999999923,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.7999999999923,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.7999999999923,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.7999999999923
"(20.65286473157161, 40.318070079195905, 30.48546740538376)",inf,30.48546740538376,7.0,17.030567401680226,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.8999999999923,"(20.906332850963867, 34.06884863210141, 27.48759074153264)",inf,27.48759074153264,3.0,16.120723697559058,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.8999999999923,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.8999999999923,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.8999999999923,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.8999999999923
"(20.6526522175446, 40.31585432644842, 30.484253271996508)",inf,30.484253271996508,7.0,17.028832546058457,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",210.9999999999923,"(20.906256854628786, 34.0686425151131, 27.487449684870942)",inf,27.487449684870942,3.0,16.120564332956356,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",210.9999999999923,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",210.9999999999923,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",210.9999999999923,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",210.9999999999923
"(20.65243925574582, 40.313639021472696, 30.483039138609257)",inf,30.483039138609257,7.0,17.027098466000126,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.0999999999923,"(20.90618084734742, 34.06843640907108, 27.487308628209252)",inf,27.487308628209252,3.0,16.12040499516647,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.0999999999923,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.0999999999923,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.0999999999923,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.0999999999923
"(20.652225846038462, 40.31142416440555, 30.481825005222007)",inf,30.481825005222007,7.0,17.02536516174221,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.1999999999923,"(20.906104829119442, 34.068230313975675, 27.48716757154756)",inf,27.48716757154756,3.0,16.1202456841902,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.1999999999923,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.1999999999923,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.1999999999923,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.1999999999923
"(20.652011988285718, 40.30920975538379, 30.480610871834756)",inf,30.480610871834756,7.0,17.023632633521675,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.29999999999228,"(20.90602879994453, 34.0680242298272, 27.487026514885866)",inf,27.487026514885866,3.0,16.120086400028335,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.29999999999228,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.29999999999228,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.29999999999228,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.29999999999228
"(20.65179768235077, 40.30699579454425, 30.47939673844751)",inf,30.47939673844751,7.0,17.02190088157549,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.39999999999227,"(20.905952759822355, 34.067818156626, 27.486885458224176)",inf,27.486885458224176,3.0,16.11992714268168,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.39999999999227,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.39999999999227,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.39999999999227,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.39999999999227
"(20.651582928096815, 40.3047822820237, 30.47818260506026)",inf,30.47818260506026,7.0,17.0201699061406,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.49999999999227,"(20.905876708752597, 34.06761209437238, 27.486744401562486)",inf,27.486744401562486,3.0,16.119767912151023,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.49999999999227,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.49999999999227,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.49999999999227,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.49999999999227
"(20.651367725387054, 40.30256921795896, 30.476968471673008)",inf,30.476968471673008,7.0,17.018439707453947,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.59999999999226,"(20.90580064673492, 34.067406043066654, 27.48660334490079)",inf,27.48660334490079,3.0,16.119608708437156,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.59999999999226,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.59999999999226,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.59999999999226,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.59999999999226
"(20.651152074084695, 40.300356602486815, 30.475754338285757)",inf,30.475754338285757,7.0,17.016710285752467,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.69999999999226,"(20.905724573769014, 34.06720000270918, 27.486462288239096)",inf,27.486462288239096,3.0,16.11944953154088,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.69999999999226,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.69999999999226,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.69999999999226,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.69999999999226
"(20.650935974052956, 40.29814443574406, 30.474540204898506)",inf,30.474540204898506,7.0,17.01498164127307,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.79999999999225,"(20.90564848985455, 34.06699397330026, 27.486321231577403)",inf,27.486321231577403,3.0,16.119290381462985,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.79999999999225,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.79999999999225,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.79999999999225,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.79999999999225
"(20.650719425155064, 40.29593271786746, 30.473326071511263)",inf,30.473326071511263,7.0,17.013253774252675,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.89999999999225,"(20.905572394991204, 34.06678795484022, 27.486180174915713)",inf,27.486180174915713,3.0,16.11913125820427,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.89999999999225,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.89999999999225,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.89999999999225,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.89999999999225
"(20.650502427254224, 40.2937214489938, 30.472111938124012)",inf,30.472111938124012,7.0,17.011526684928185,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",211.99999999999224,"(20.90549628917865, 34.0665819473294, 27.486039118254023)",inf,27.486039118254023,3.0,16.118972161765523,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",211.99999999999224,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",211.99999999999224,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",211.99999999999224,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",211.99999999999224
"(20.650284980213677, 40.29151062925985, 30.47089780473676)",inf,30.47089780473676,7.0,17.00980037353648,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",212.09999999999224,"(20.905420172416555, 34.0663759507681, 27.485898061592327)",inf,27.485898061592327,3.0,16.118813092147544,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",212.09999999999224,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",212.09999999999224,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",212.09999999999224,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",212.09999999999224
"(20.650067083896666, 40.289300258802356, 30.46968367134951)",inf,30.46968367134951,7.0,17.008074840314446,0.24,"[0.1384137654673936, 0.37069316759016935, 0.24]",212.19999999999223,"(20.905344044704613, 34.066169965156654, 27.485757004930633)",inf,27.485757004930633,3.0,16.118654049351125,0.44,"[0.30900129197917253, 0.5777246606501509, 0.44]",212.19999999999223,"(22.745319866474514, 38.45468013352549, 30.6)",inf,30.6,5.0,19.63670033381372,0.48,"[0.34591262804807205, 0.6163294659071861, 0.48]",212.19999999999223,"(-20.874031784682543, 108.87403178468254, 44.0)",inf,44.0,5.0,72.53137252251608,0.1,"[0.039194364394183785, 0.20535482802304772, 0.1]",212.19999999999223,"(39.4084903830597, 57.8915096169403, 48.65)",inf,48.65,11.0,20.664643718196547,0.4,"[0.2729523697194316, 0.5382564105569718, 0.4]",212.19999999999223
